ID	Label	Bipartito
1842	Sphaeropteris cooperi	0
1843	Sphaeropteris excelsa	0
1844	Sphaeropteris glauca	0
1845	Sphaeropteris intermedia	0
1846	Sphaeropteris lepifera	0
1847	Sphaeropteris medullaris	0
1848	Sphaeropteris novae-caledoniae	0
1849	Sphaeropteris robusta	0
1850	Cycadaceae spp.	0
1851	Cycas spp.	0
1852	Cycas angulata	0
1853	Cycas arenicola	0
1854	Cycas circinalis	0
1855	Cycas furfuracea	0
1856	Cycas hainanensis	0
1857	Cycas lane-poolei	0
1858	Cycas media	0
1859	Cycas media media	0
1860	Cycas micholitzii	0
1861	Cycas ophiolitica	0
1862	Cycas panzhihuaensis	0
1863	Cycas pectinata	0
1864	Cycas revoluta	0
1865	Cycas riuminiana	0
1866	Cycas rumphii	0
1867	Cycas seemannii	0
1868	Cycas siamensis	0
1869	Cycas simplicipinna	0
1870	Cycas taitungensis	0
1871	Cycas thouarsii	0
1872	Cycas wadei	0
1873	Caecobarbus geertsii	0
1874	Delphinidae spp.	0
1875	Delphinus delphis	0
1876	Feresa attenuata	0
1877	Globicephala macrorhynchus	0
1878	Globicephala melas	0
1879	Grampus griseus	0
1880	Lagenodelphis hosei	0
1881	Lagenorhynchus acutus	0
1882	Lagenorhynchus albirostris	0
1883	Lagenorhynchus obliquidens	0
1884	Orcinus orca	0
1885	Peponocephala electra	0
1886	Pseudorca crassidens	0
1887	Stenella attenuata	0
1888	Stenella coeruleoalba	0
1889	Stenella longirostris	0
1890	Steno bredanensis	0
1891	Tursiops spp.	0
1892	Tursiops aduncus	0
1893	Tursiops truncatus	0
1894	Adelphobates galactonotus	0
1895	Adelphobates quinquevittatus	0
1896	Ameerega trivittata	0
1897	Andinobates fulguritus	0
1898	Dendrobates spp.	0
1899	Dendrobates auratus	0
1900	Dendrobates leucomelas	0
1901	Dendrobates tinctorius	0
1902	Epipedobates spp.	0
1903	Epipedobates tricolor	0
1904	Oophaga arborea	0
1905	Oophaga histrionica	0
1906	Oophaga pumilio	0
1907	Oophaga sylvatica	0
1908	Phyllobates bicolor	0
1909	Phyllobates vittatus	0
1910	Ranitomeya reticulata	0
1911	Ranitomeya vanzolinii	0
1912	Ranitomeya ventrimaculata	0
1913	Dendrophyllia spp.	0
1914	Heteropsammia spp.	0
1915	Tubastraea spp.	0
1916	Tubastraea coccinea	0
1917	Tubastraea micranthus	0
1918	Turbinaria spp.	0
1919	Turbinaria crater	0
1920	Turbinaria frondens	0
1921	Turbinaria mesenterina	0
1922	Calochlaena dubia	0
1923	Cibotium barometz	0
1924	Dicksonia spp.	0
1925	Dicksonia antarctica	0
1926	Dicksoniaceae spp.	0
1927	Dicksonia fibrosa	0
1928	flower pots	1
1929	Dicksonia squarrosa	0
1930	Dicksonia thyrsopteroides	0
1931	Dicksonia youngiae	0
1932	Hoplobatrachus tigerinus	0
1933	Alluaudia ascendens	0
1934	Alluaudia comosa	0
1935	Alluaudia procera	0
1936	Didiereaceae spp.	0
1937	Didierea madagascariensis	0
1938	Didierea trollii	0
1939	Dionaea muscipula	0
1940	Droseraceae spp.	0
1941	Naja atra	0
1942	Naja kaouthia	0
1943	Naja naja	0
1944	Naja sputatrix	0
1945	Ophiophagus hannah	0
1946	Paroaria coronata	0
1947	Glyptemys insculpta	0
1948	Terrapene spp.	0
1949	Terrapene carolina	0
1950	Terrapene ornata	0
1951	Equus hemionus	0
1952	Equus kiang	0
1953	Equus zebra hartmannae	0
1954	Poephila cincta cincta	0
1955	Euphorbia spp.	0
1956	Euphorbia abyssinica	0
1957	Euphorbia albertensis	0
1958	Euphorbia albipollinifera	0
1959	Euphorbia alfredii	0
1960	Euphorbia ankarensis	0
1961	Euphorbia annamarieae	0
1962	Euphorbia antso	0
1963	Euphorbia arida	0
1964	Euphorbia asthenacantha	0
1965	Euphorbia aureoviridiflora	0
1966	Euphorbia avasmontana	0
1967	Euphorbia barnardii	0
1968	Euphorbia bongolavensis	0
1969	Euphorbia brakdamensis	0
1970	Euphorbia braunsii	0
1971	Euphorbia brevirama	0
1972	Euphorbia bulbispina	0
1973	Euphorbia bupleurifolia	0
1974	Euphorbia buruana	0
1975	Euphorbia canariensis	0
1976	Euphorbia candelabrum	0
1977	Euphorbia capmanambatoensis	0
1978	Euphorbia capsaintemariensis	0
1979	Euphorbia capuronii	0
1980	Euphorbia caput-medusae	0
1981	Euphorbia clavarioides	0
1982	Euphorbia clavigera	0
1983	Euphorbia colliculina	0
1984	Euphorbia crassipes	0
1985	Euphorbia crispa	0
1986	Euphorbia croizatii	0
1987	Euphorbia cryptocaulis	0
1988	Euphorbia cylindrica	0
1989	Euphorbia davyi	0
1990	Euphorbia decepta	0
1991	Euphorbia didiereoides	0
1992	Euphorbia duseimata	0
1993	Euphorbia echinus	0
1994	Euphorbia elliotii	0
1995	Euphorbia enormis	0
1996	Euphorbia ernestii	0
1997	Euphorbia eustacei	0
1998	Euphorbia fasciculata	0
1999	Euphorbia ferox	0
2000	Euphorbia filiflora	0
2001	Euphorbia flanaganii	0
2002	Euphorbia friedrichiae	0
2003	Euphorbia fruticosa	0
2004	Euphorbia fusca	0
2005	Euphorbia galgalana	0
2006	Euphorbia geroldii	0
2007	Euphorbia gorgonis	0
2008	Euphorbia gottlebei	0
2009	Euphorbia grandicornis	0
2010	Euphorbia groenewaldii	0
2011	Euphorbia guillauminiana	0
2012	Euphorbia gymnocalycioides	0
2013	Euphorbia hamata	0
2014	Euphorbia hedyotoides	0
2015	Euphorbia herman-schwartzii	0
2016	Euphorbia hofstaetteri	0
2017	Euphorbia hopetownensis	0
2018	Euphorbia horombensis	0
2019	Euphorbia horrida	0
2020	Euphorbia hottentota	0
2021	Euphorbia hybrid	0
2022	Euphorbia iharanae	0
2023	Euphorbia inermis	0
2024	Euphorbia ingens	0
2025	Euphorbia inornata	0
2026	Euphorbia jansenvillensis	0
2027	Euphorbia knobelii	0
2028	Euphorbia kondoi	0
2029	Euphorbia lactea	0
2030	Euphorbia leucodendron	0
2031	Euphorbia leuconeura	0
2032	Euphorbia longituberculosa	0
2033	Euphorbia lophogona	0
2034	Euphorbia maleolens	0
2035	Euphorbia melanohydrata	0
2036	Euphorbia meloformis	0
2037	Euphorbia micracantha	0
2038	Euphorbia milii	0
2039	Euphorbia millotii	0
2040	Euphorbia monacantha	0
2041	Euphorbia monadenioides	0
2042	Euphorbia monteiri	0
2043	Euphorbia multifolia	0
2044	Euphorbia namibensis	0
2045	Euphorbia namuskluftensis	0
2046	Euphorbia neobosseri	0
2047	Euphorbia neohumbertii	0
2048	Euphorbia nyassae	0
2049	Euphorbia obesa	0
2050	Euphorbia pachypodioides	0
2051	Euphorbia paulianii	0
2052	Euphorbia pedilanthoides	0
2053	Euphorbia pentops	0
2054	Euphorbia perangusta	0
2055	Euphorbia perrieri	0
2056	Euphorbia phillipsiae	0
2057	Euphorbia phillipsioides	0
2058	Euphorbia pillansii	0
2059	Euphorbia platyclada	0
2060	Euphorbia polygona	0
2061	Euphorbia primulifolia	0
2062	Euphorbia pseudocactus	0
2063	Euphorbia pseudotuberosa	0
2064	Euphorbia pugniformis	0
2065	Euphorbia quadrangularis	0
2066	Euphorbia ramiglans	0
2067	Euphorbia rivae	0
2068	Euphorbia rossii	0
2069	Euphorbia rubella	0
2070	Euphorbia rudis	0
2071	Euphorbia sakarahaensis	0
2072	Euphorbia samburuensis	0
2073	Euphorbia sapinii	0
2074	Euphorbia schinzii	0
2075	Euphorbia schoenlandii	0
2076	Euphorbia sebsebei	0
2077	Euphorbia sekukuniensis	0
2078	Euphorbia silenifolia	0
2079	Euphorbia similiramea	0
2080	Euphorbia spinea	0
2081	Euphorbia spiralis	0
2082	Euphorbia squarrosa	0
2083	Euphorbia stellata	0
2084	Euphorbia stenoclada	0
2085	Euphorbia stolonifera	0
2086	Euphorbia submammillaris	0
2087	Euphorbia susannae	0
2088	Euphorbia tetragona	0
2089	Euphorbia tortirama	0
2090	Euphorbia triaculeata	0
2091	Euphorbia trichadenia	0
2092	Euphorbia trigona	0
2093	Euphorbia tuberculata	0
2094	Euphorbia tuberosa	0
2095	Euphorbia umfoloziensis	0
2096	Euphorbia undulatifolia	0
2097	Euphorbia venenata	0
2098	Euphorbia viguieri	0
2099	Euphorbia whellanii	0
2100	Euphorbia woodii	0
2101	Cryptoprocta ferox	0
2102	Quercus copeyensis	0
2103	Caracara plancus	0
2104	Daptrius ater	0
2105	Falco spp.	0
2106	Falco alopex	0
2107	Falco biarmicus	0
2108	Falco cherrug	0
2109	Falco chicquera	0
2110	Falco columbarius	0
2111	Falco concolor	0
2112	Falco eleonorae	0
2113	Falco femoralis	0
2114	Falco mexicanus	0
2115	Falconidae spp.	0
2116	Falco sparverius	0
2117	Falco subbuteo	0
2118	Falco tinnunculus	0
2119	Falco vespertinus	0
2120	Falco zoniventris	0
2121	Herpetotheres cachinnans	0
2122	Ibycter americanus	0
2123	Micrastur ruficollis	0
2124	Milvago chimachima	0
2125	Phalcoboenus australis	0
2126	Australogyra spp.	0
2127	Caulastraea spp.	0
2128	Caulastraea furcata	0
2129	Cyphastrea spp.	0
2130	Diploastrea spp.	0
2131	Diploria clivosa	0
2132	Diploria labyrinthiformis	0
2133	Diploria strigosa	0
2134	Echinopora spp.	0
2135	Echinopora lamellosa	0
2136	Favia spp.	0
2137	Faviidae spp.	0
2138	Favites spp.	0
2139	Favites abdita	0
2140	Favites russelli	0
2141	Favites stylifera	0
2142	Goniastrea spp.	0
2143	Goniastrea aspera	0
2144	Goniastrea retiformis	0
2145	Leptoria spp.	0
2146	Leptoria phrygia	0
2147	Manicina areolata	0
2148	Montastrea spp.	0
2149	Montastrea annularis	0
2150	Montastrea cavernosa	0
2151	Platygyra spp.	0
2152	Platygyra daedalea	0
2153	Platygyra sinensis	0
2154	Felidae spp.	0
2155	Felis spp.	0
2156	Felis bengalensis	0
2157	Felis chaus	0
2158	Felis margarita	0
2159	Felis silvestris	0
2160	Leopardus spp.	0
2161	Leopardus colocola	0
2162	Leopardus guigna	0
2163	Leptailurus serval	0
2164	Lynx spp.	0
2165	Lynx canadensis	0
2166	Lynx lynx	0
2167	Lynx rufus	0
2168	Otocolobus manul	0
2169	Prionailurus rubiginosus	0
2170	Prionailurus viverrinus	0
2171	Monomyces pygmaea	0
2172	Fouquieria columnaris	0
2173	Fungiacyathus spp.	0
2174	Ctenactis echinata	0
2175	Fungia spp.	0
2176	Fungia concinna	0
2177	Fungia fungites	0
2178	Heliofungia spp.	0
2179	Heliofungia actiniformis	0
2180	Herpolitha spp.	0
2181	Polyphyllia spp.	0
2182	Galago spp.	0
2183	Galago demidoff	0
2184	Galago moholi	0
2185	Galago senegalensis	0
2186	Otolemur crassicaudatus	0
2187	Otolemur garnettii	0
2188	Gardineria paradoxa	0
2189	Phelsuma spp.	0
2190	Phelsuma abbotti	0
2191	Phelsuma astriata	0
2192	Phelsuma barbouri	0
2193	Phelsuma breviceps	0
2194	Phelsuma cepediana	0
2195	Phelsuma comorensis	0
2196	Phelsuma dubia	0
2197	Phelsuma flavigularis	0
2198	Phelsuma guentheri	0
2199	Phelsuma guimbeaui	0
2200	Phelsuma guttata	0
2201	Phelsuma klemmeri	0
2202	Phelsuma laticauda	0
2203	Phelsuma lineata	0
2204	Phelsuma madagascariensis	0
2205	Phelsuma modesta	0
2206	Phelsuma mutabilis	0
2207	Phelsuma nigristriata	0
2208	Phelsuma ornata	0
2209	Phelsuma pronki	0
2210	Phelsuma pusilla	0
2211	Phelsuma quadriocellata	0
2212	Phelsuma robertmertensi	0
2213	Phelsuma standingi	0
2214	Phelsuma sundbergi	0
2215	Anthropoides paradiseus	0
2216	Anthropoides virgo	0
2217	Balearica pavonina	0
2218	Balearica regulorum	0
2219	Bugeranus carunculatus	0
2220	Gruidae spp.	0
2221	Grus spp.	0
2222	Grus antigone	0
2223	Grus canadensis	0
2224	Grus canadensis pratensis	0
2225	Grus grus	0
2226	Heliopora spp.	0
2227	Heliopora coerulea	0
2228	Heloderma horridum	0
2229	Heloderma suspectum	0
2230	Hexaprotodon liberiensis	0
2231	Hippopotamus amphibius	0
2232	Hirudo medicinalis	0
2233	Hyaena brunnea	0
2234	Amblyrhynchus cristatus	0
2235	Conolophus spp.	0
2236	Iguana spp.	0
2237	Iguana delicatissima	0
2238	Iguana iguana	0
2239	Phrynosoma coronatum	0
2240	Inia geoffrensis	0
2241	Pontoporia blainvillei	0
2242	Pericopsis elata	0
2243	logs	1
2244	Pterocarpus santalinus	0
2245	Leiopathes spp.	0
2246	Aloe spp.	0
2247	Aloe andringitrensis	0
2248	Aloe arborescens	0
2249	Aloe ballyi	0
2250	Aloe betsileensis	0
2251	Aloe bowiea	0
2252	Aloe brachystachys	0
2253	Aloe brevifolia	0
2254	Aloe bulbillifera	0
2255	Aloe capitata	0
2256	Aloe ciliaris	0
2257	Aloe conifera	0
2258	Aloe deltoideodonta	0
2259	Aloe dichotoma	0
2260	Aloe dinteri	0
2261	Aloe erythrophylla	0
2262	Aloe ferox	0
2263	Aloe guillaumetii	0
2264	Aloe harlana	0
2265	Aloe hybrid	0
2266	Aloe ibitiensis	0
2267	Aloe imalotensis	0
2268	Aloe isaloensis	0
2269	Aloe juvenna	0
2270	Aloe krapohliana	0
2271	Aloe longistyla	0
2272	Aloe macroclada	0
2273	Aloe madecassa	0
2274	Aloe marlothii	0
2275	Aloe melanacantha	0
2276	Aloe mitriformis	0
2277	Aloe myriacantha	0
2278	Aloe parallelifolia	0
2279	Aloe parvidens	0
2280	Aloe peglerae	0
2281	Aloe rabaiensis	0
2282	Aloe ramosissima	0
2283	Aloe richardsiae	0
2284	Aloe schweinfurthii	0
2285	Aloe secundiflora	0
2286	Aloe squarrosa	0
2287	Aloe striata	0
2288	Aloe suarezensis	0
2289	Aloe trachyticola	0
2290	Aloe vaombe	0
2291	Aloe variegata	0
2292	Aloe verecunda	0
2293	Aloe viguieri	0
2294	Aloe zebrina	0
2295	Chalcopsitta atra	0
2296	Chalcopsitta cardinalis	0
2297	Chalcopsitta duivenbodei	0
2298	Chalcopsitta sintillata	0
2299	Charmosyna josefinae	0
2300	Charmosyna multistriata	0
2301	Charmosyna papou	0
2302	Charmosyna placentis	0
2303	Charmosyna pulchella	0
2304	Charmosyna rubronotata	0
2305	Eos cyanogenia	0
2306	Eos reticulata	0
2307	Eos rubra	0
2308	Eos semilarvata	0
2309	Eos squamata	0
2310	Glossopsitta concinna	0
2311	Lorius spp.	0
2312	Lorius chlorocercus	0
2313	Lorius domicella	0
2314	Lorius garrulus	0
2315	Lorius hypoinochrous	0
2316	Lorius lory	0
2317	Neopsittacus musschenbroekii	0
2318	Neopsittacus pullicauda	0
2319	Oreopsittacus arfaki	0
2320	Pseudeos fuscata	0
2321	Psitteuteles goldiei	0
2322	Psitteuteles iris	0
2323	Trichoglossus spp.	0
2324	Trichoglossus chlorolepidotus	0
2325	Trichoglossus euteles	0
2326	Trichoglossus flavoviridis	0
2327	Trichoglossus forsteni	0
2328	Trichoglossus haematodus	0
2329	Trichoglossus johnstoniae	0
2330	Trichoglossus ornatus	0
2331	Trichoglossus rubiginosus	0
2332	Vini australis	0
2333	Loris tardigradus	0
2334	Nycticebus coucang	0
2335	Nycticebus pygmaeus	0
2336	Perodicticus potto	0
2337	Loxocemus bicolor	0
2338	Manis spp.	0
2339	Manis javanica	0
2340	Manis pentadactyla	0
2341	Manis tricuspis	0
2342	Mantella aurantiaca	0
2343	Dendrogyra cylindrus	0
2344	Dichocoenia spp.	0
2345	Dichocoenia stokesii	0
2346	Meandrina maeandrites	0
2347	Swietenia spp.	0
2348	Swietenia humilis	0
2349	Swietenia mahagoni	0
2350	Conepatus humboldtii	0
2351	Hydnophora spp.	0
2352	Merulina spp.	0
2353	Merulina ampliata	0
2354	Millepora spp.	0
2355	Millepora alcicornis	0
2356	Millepora complanata	0
2357	Millepora dichotoma	0
2358	Millepora exaesa	0
2359	Millepora tenera	0
2360	Milleporidae spp.	0
2361	Delphinapterus leucas	0
2362	Monodon monoceros	0
2363	musk	1
2364	bone pieces	1
2365	Moschus berezovskii	0
2366	Tauraco spp.	0
2367	Tauraco corythaix	0
2368	Tauraco erythrolophus	0
2369	Tauraco fischeri	0
2370	Tauraco hartlaubi	0
2371	Tauraco leucotis	0
2372	Tauraco livingstonii	0
2373	Tauraco macrorhynchus	0
2374	Tauraco persa	0
2375	Tauraco porphyreolophus	0
2376	Tauraco schalowi	0
2377	Tauraco schuettii	0
2378	Acanthastrea spp.	0
2379	Blastomussa spp.	0
2380	Cynarina spp.	0
2381	Lobophyllia spp.	0
2382	Lobophyllia corymbosa	0
2383	Lobophyllia hemprichii	0
2384	Mussa angulosa	0
2385	Mycetophyllia spp.	0
2386	Scolymia spp.	0
2387	Symphyllia spp.	0
2388	Aonyx spp.	0
2389	Aonyx cinerea	0
2390	Enhydra lutris	0
2391	Hydrictis maculicollis	0
2392	Lontra canadensis	0
2393	Lutra spp.	0
2394	Lutrinae spp.	0
2395	Myriopathes japonica	0
2396	Myrmecophaga tridactyla	0
2397	Neoceratodus forsteri	0
2398	Nepenthes spp.	0
2399	Nepenthes alata	0
2400	Nepenthes albomarginata	0
2401	Nepenthes ampullaria	0
2402	Nepenthes anamensis	0
2403	Nepenthes bicalcarata	0
2404	Nepenthes bongso	0
2405	Nepenthes burkei	0
2406	Nepenthes edwardsiana	0
2407	Nepenthes ephippiata	0
2408	Nepenthes fusca	0
2409	Nepenthes gracilis	0
2410	Nepenthes gracillima	0
2411	Nepenthes gymnamphora	0
2412	Nepenthes hamata	0
2413	Nepenthes inermis	0
2414	Nepenthes insignis	0
2415	Nepenthes lowii	0
2416	Nepenthes macfarlanei	0
2417	Nepenthes macrovulgaris	0
2418	Nepenthes madagascariensis	0
2419	Nepenthes masaolensis	0
2420	Nepenthes maxima	0
2421	Nepenthes mirabilis	0
2422	Nepenthes muluensis	0
2423	Nepenthes northiana	0
2424	Nepenthes pervillei	0
2425	Nepenthes pilosa	0
2426	Nepenthes rafflesiana	0
2427	Nepenthes reinwardtiana	0
2428	Nepenthes sanguinea	0
2429	Nepenthes singalana	0
2430	Nepenthes spectabilis	0
2431	Nepenthes stenophylla	0
2432	Nepenthes tentaculata	0
2433	Nepenthes tobaica	0
2434	Nepenthes treubiana	0
2435	Nepenthes truncata	0
2436	Nepenthes veitchii	0
2437	Nepenthes ventricosa	0
2438	Nepenthes villosa	0
2439	Galaxea spp.	0
2440	Galaxea fascicularis	0
2441	Madrepora spp.	0
2442	Acampe spp.	0
2443	Acampe ochracea	0
2444	Acampe praemorsa	0
2445	Acampe rigida	0
2446	Acanthophippium spp.	0
2447	Acianthera caymanensis	0
2448	Acianthera ciliata	0
2449	Acianthera dodsonii	0
2450	Acianthera tikalensis	0
2451	Acianthus spp.	0
2452	Acineta spp.	0
2453	Acineta antioquiae	0
2454	Acineta barkeri	0
2455	Acineta chrysantha	0
2456	Acineta densa	0
2457	Acineta erythroxantha	0
2458	Acineta hrubyana	0
2459	Acineta superba	0
2460	Acriopsis spp.	0
2461	Acriopsis indica	0
2462	Acriopsis liliifolia	0
2463	Acrochaene spp.	0
2464	Adenoncos spp.	0
2465	Adenoncos major	0
2466	Adenoncos parviflora	0
2467	Adenoncos vesiculosa	0
2468	Aerangis spp.	0
2469	Aerangis articulata	0
2470	Aerangis biloba	0
2471	Aerangis citrata	0
2472	Aerangis cryptodon	0
2473	Aerangis curnowiana	0
2474	Aerangis decaryana	0
2475	Aerangis distincta	0
2476	Aerangis ellisii	0
2477	Aerangis fastuosa	0
2478	Aerangis fuscata	0
2479	Aerangis hyaloides	0
2480	Aerangis kirkii	0
2481	Aerangis macrocentra	0
2482	Aerangis modesta	0
2483	Aerangis mooreana	0
2484	Aerangis punctata	0
2485	Aerangis spiculata	0
2486	Aerangis stylosa	0
2487	Aerangis ugandensis	0
2488	Aeranthes spp.	0
2489	Aeranthes arachnites	0
2490	Aeranthes caudata	0
2491	Aeranthes denticulata	0
2492	Aeranthes grandiflora	0
2493	Aeranthes henrici	0
2494	Aeranthes nidus	0
2495	Aeranthes peyrotii	0
2496	Aeranthes ramosa	0
2497	Aeranthes setipes	0
2498	Aerides spp.	0
2499	Aerides crassifolia	0
2500	Aerides falcata	0
2501	Aerides fieldingii	0
2502	Aerides flabellata	0
2503	Aerides houlletiana	0
2504	Aerides krabiensis	0
2505	Aerides lawrenceae	0
2506	Aerides leeana	0
2507	Aerides multiflora	0
2508	Aerides odorata	0
2509	Aerides quinquevulnera	0
2510	Aerides rosea	0
2511	Aetheorhyncha andreettae	0
2512	Aganisia spp.	0
2513	Aganisia cyanea	0
2514	Aganisia fimbriata	0
2515	Agrostophyllum spp.	0
2516	Agrostophyllum longifolium	0
2517	Agrostophyllum luzonense	0
2518	Agrostophyllum majus	0
2519	Alamania punicea	0
2520	Amesiella philippinensis	0
2521	Anacamptis collina	0
2522	Anacamptis morio	0
2523	Anathallis sclerophylla	0
2524	Ancistrochilus rothschildianus	0
2525	Angraecum spp.	0
2526	Angraecum ampullaceum	0
2527	Angraecum ankeranense	0
2528	Angraecum bicallosum	0
2529	Angraecum birrimense	0
2530	Angraecum breve	0
2531	Angraecum calceolus	0
2532	Angraecum compactum	0
2533	Angraecum crassum	0
2534	Angraecum curvicalcar	0
2535	Angraecum decaryanum	0
2536	Angraecum didieri	0
2537	Angraecum distichum	0
2538	Angraecum drouhardii	0
2539	Angraecum eburneum	0
2540	Angraecum elephantinum	0
2541	Angraecum equitans	0
2542	Angraecum filicornu	0
2543	Angraecum florulentum	0
2544	Angraecum germinyanum	0
2545	Angraecum humbertii	0
2546	Angraecum humblotianum	0
2547	Angraecum leonis	0
2548	Angraecum linearifolium	0
2549	Angraecum madagascariense	0
2550	Angraecum magdalenae	0
2551	Angraecum mahavavense	0
2552	Angraecum mauritianum	0
2553	Angraecum mirabile	0
2554	Angraecum obesum	0
2555	Angraecum oblongifolium	0
2556	Angraecum pinifolium	0
2557	Angraecum praestans	0
2558	Angraecum protensum	0
2559	Angraecum pseudofilicornu	0
2560	Angraecum ramosum	0
2561	Angraecum rostratum	0
2562	Angraecum rutenbergianum	0
2563	Angraecum scottianum	0
2564	Angraecum sesquipedale	0
2565	Angraecum sororium	0
2566	Angraecum sterrophyllum	0
2567	Angraecum teretifolium	0
2568	Angraecum viguieri	0
2569	Anguloa brevilabris	0
2570	Anguloa clowesii	0
2571	Anguloa dubia	0
2572	Anguloa uniflora	0
2573	Anguloa virginalis	0
2574	Anneliesia candida	0
2575	Anneliesia cuneata	0
2576	Anoectochilus spp.	0
2577	Anoectochilus brevilabris	0
2578	Anoectochilus burmannicus	0
2579	Anoectochilus formosanus	0
2580	Anoectochilus roxburghii	0
2581	Ansellia spp.	0
2582	Ansellia africana	0
2583	Anthogonium gracile	0
2584	Appendicula spp.	0
2585	Appendicula anceps	0
2586	Appendicula cornuta	0
2587	Arachnis spp.	0
2588	Arachnis cathcartii	0
2589	Arachnis clarkei	0
2590	Arachnis flos-aeris	0
2591	Arachnis hookeriana	0
2592	Arachnis hybrid	0
2593	Arachnis labrosa	0
2594	Arpophyllum giganteum	0
2595	Arpophyllum spicatum	0
2596	Artorima erubescens	0
2597	Arundina graminifolia	0
2598	Ascocentrum spp.	0
2599	Ascocentrum ampullaceum	0
2600	Ascocentrum aurantiacum	0
2601	Ascocentrum curvifolium	0
2602	Ascocentrum miniatum	0
2603	Ascocentrum pumilum	0
2604	Ascocentrum semiteretifolium	0
2605	Aspasia spp.	0
2606	Aspasia lunata	0
2607	Aspasia psittacina	0
2608	Aspasia variegata	0
2609	Barbosella spp.	0
2610	Barbosella australis	0
2611	Barbosella cucullata	0
2612	Barbosella dusenii	0
2613	Barbosella miersii	0
2614	Barkeria spp.	0
2615	Barkeria lindleyana	0
2616	Barkeria palmeri	0
2617	Barlia spp.	0
2618	Batemannia spp.	0
2619	Batemannia colleyi	0
2620	Beclardia spp.	0
2621	Beclardia macrostachya	0
2622	Benzingia spp.	0
2623	Biermannia bimaculata	0
2624	Bifrenaria spp.	0
2625	Bifrenaria aureofulva	0
2626	Bifrenaria calcarata	0
2627	Bifrenaria clavigera	0
2628	Bifrenaria harrisoniae	0
2629	Bifrenaria inodora	0
2630	Bifrenaria racemosa	0
2631	Bifrenaria tyrianthina	0
2632	Bifrenaria vitellina	0
2633	Bifrenaria wittigii	0
2634	Bletia spp.	0
2635	Bletia catenulata	0
2636	Bletia florida	0
2637	Bletia patula	0
2638	Bletia purpurea	0
2639	Bletilla spp.	0
2640	Bletilla formosana	0
2641	Bletilla ochracea	0
2642	Bletilla striata	0
2643	Bonatea speciosa	0
2644	Brachionidium spp.	0
2645	Brachypeza pallida	0
2646	Brassavola spp.	0
2647	Brassavola acaulis	0
2648	Brassavola cebolleta	0
2649	Brassavola chacoensis	0
2650	Brassavola cordata	0
2651	Brassavola cucullata	0
2652	Brassavola flagellaris	0
2653	Brassavola grandiflora	0
2654	Brassavola martiana	0
2655	Brassavola nodosa	0
2656	Brassavola perrinii	0
2657	Brassavola tuberculata	0
2658	Brassavola venosa	0
2659	Brassia spp.	0
2660	Brassia arachnoidea	0
2661	Brassia arcuigera	0
2662	Brassia bidens	0
2663	Brassia caudata	0
2664	Brassia cochleata	0
2665	Brassia euodes	0
2666	Brassia gireoudiana	0
2667	Brassia glumacea	0
2668	Brassia keiliana	0
2669	Brassia maculata	0
2670	Brassia neglecta	0
2671	Brassia peruviana	0
2672	Brassia signata	0
2673	Brassia verrucosa	0
2674	Brassia villosa	0
2675	Brassia wageneri	0
2676	Briegeria spp.	0
2677	Bromheadia aporoides	0
2678	Broughtonia spp.	0
2679	Broughtonia negrilensis	0
2680	Broughtonia sanguinea	0
2681	Bulbophyllum spp.	0
2682	Bulbophyllum acuminatum	0
2683	Bulbophyllum affine	0
2684	Bulbophyllum alcicorne	0
2685	Bulbophyllum alsiosum	0
2686	Bulbophyllum andersonii	0
2687	Bulbophyllum angusteovatum	0
2688	Bulbophyllum arfakianum	0
2689	Bulbophyllum aristatum	0
2690	Bulbophyllum auratum	0
2691	Bulbophyllum baileyi	0
2692	Bulbophyllum baronii	0
2693	Bulbophyllum beccarii	0
2694	Bulbophyllum biflorum	0
2695	Bulbophyllum binnendijkii	0
2696	Bulbophyllum bisetum	0
2697	Bulbophyllum blepharistes	0
2698	Bulbophyllum blumei	0
2699	Bulbophyllum campanulatum	0
2700	Bulbophyllum capillipes	0
2701	Bulbophyllum careyanum	0
2702	Bulbophyllum cataractarum	0
2703	Bulbophyllum clandestinum	0
2704	Bulbophyllum complanatum	0
2705	Bulbophyllum concinnum	0
2706	Bulbophyllum congestum	0
2707	Bulbophyllum coriophorum	0
2708	Bulbophyllum corolliferum	0
2709	Bulbophyllum crassipetalum	0
2710	Bulbophyllum cumingii	0
2711	Bulbophyllum curranii	0
2712	Bulbophyllum cylindraceum	0
2713	Bulbophyllum dayanum	0
2714	Bulbophyllum dearei	0
2715	Bulbophyllum dentiferum	0
2716	Bulbophyllum dissitiflorum	0
2717	Bulbophyllum divaricatum	0
2718	Bulbophyllum elassonotum	0
2719	Bulbophyllum emiliorum	0
2720	Bulbophyllum falcatum	0
2721	Bulbophyllum flabellum-veneris	0
2722	Bulbophyllum flaviflorum	0
2723	Bulbophyllum forresti	0
2724	Bulbophyllum glutinosum	0
2725	Bulbophyllum gracillimum	0
2726	Bulbophyllum grandiflorum	0
2727	Bulbophyllum grandifolium	0
2728	Bulbophyllum guttulatum	0
2729	Bulbophyllum gymnopus	0
2730	Bulbophyllum hamelini	0
2731	Bulbophyllum haniffii	0
2732	Bulbophyllum helenae	0
2733	Bulbophyllum henrici	0
2734	Bulbophyllum hirtum	0
2735	Bulbophyllum humbertii	0
2736	Bulbophyllum kanburiense	0
